index_num,Station ID,Precipitation (Inches),Average Precipitation,Percent of Average,Month,Year
20143,MNH,0.22,0.8,28,6,2008
20144,MNH,0.0,0.18,0,7,2008
20145,MNH,0.11,0.13,85,8,2008
20146,MNH,0.0,0.44,0,9,2008
20147,MNH,0.0,1.33,0,10,2008
20148,MNH,2.41,3.64,66,11,2008
20149,MNH,6.3,7.13,88,12,2008
20150,MNH,4.21,8.71,48,1,2009
20151,MNH,8.3,6.97,119,2,2009
20152,MNH,3.6,6.29,57,3,2009
20153,MNH,3.41,4.69,73,4,2009
20154,MNH,1.11,1.46,76,5,2009
