Index_Num,Station_ID,Pcpn_In,Avg_Pcpn,Avg_Pcpn_Percent,Month,Year
18967,SAP,0.0,0.04,0,7,2007
18968,SAP,0.01,0.06,17,8,2007
18969,SAP,0.55,0.18,306,9,2007
18970,SAP,0.98,0.56,175,10,2007
18971,SAP,0.46,1.39,33,11,2007
18972,SAP,1.37,2.6,53,12,2007
18973,SAP,5.33,2.76,193,1,2008
18974,SAP,2.64,2.44,108,2,2008
18975,SAP,0.34,2.04,17,3,2008
18976,SAP,0.24,1.22,20,4,2008
18977,SAP,0.0,0.3,0,5,2008
18978,SAP,0.04,0.09,44,6,2008
18979,SAP,0.02,0.04,50,7,2008
18980,SAP,0.0,0.06,0,8,2008
18981,SAP,0.03,0.18,17,9,2008
18982,SAP,0.23,0.56,41,10,2008
18983,SAP,1.07,1.39,77,11,2008
18984,SAP,2.67,2.6,103,12,2008
18985,SAP,1.52,2.76,55,1,2009
18986,SAP,4.36,2.44,179,2,2009
18987,SAP,1.83,2.04,90,3,2009
18988,SAP,0.22,1.22,18,4,2009
18989,SAP,0.33,0.3,110,5,2009
18990,SAP,0.07,0.09,78,6,2009
18991,SAP,0.0,0.04,0,7,2009
18992,SAP,0.43,0.06,717,8,2009
18993,SAP,0.1,0.18,56,9,2009
18994,SAP,2.02,0.56,361,10,2009
18995,SAP,0.25,1.39,18,11,2009
18996,SAP,1.9,2.6,73,12,2009
18997,SAP,4.48,2.76,162,1,2010
18998,SAP,3.7,2.44,152,2,2010
18999,SAP,2.71,2.04,133,3,2010
19000,SAP,3.33,1.22,273,4,2010
19001,SAP,0.86,0.3,287,5,2010
19002,SAP,0.04,0.09,44,6,2010
19003,SAP,0.03,0.04,75,7,2010
19004,SAP,0.11,0.06,183,8,2010
19005,SAP,0.0,0.18,0,9,2010
19006,SAP,0.65,0.56,116,10,2010
19007,SAP,2.22,1.39,160,11,2010
19008,SAP,3.53,2.6,136,12,2010
19009,SAP,1.49,2.76,54,1,2011
19010,SAP,3.24,2.44,133,2,2011
19011,SAP,3.16,2.04,155,3,2011
19012,SAP,0.21,1.22,17,4,2011
19013,SAP,0.72,0.3,240,5,2011
19014,SAP,0.34,0.09,378,6,2011
19015,SAP,0.0,0.04,0,7,2011
19016,SAP,0.0,0.06,0,8,2011
19017,SAP,0.02,0.18,11,9,2011
19018,SAP,1.49,0.56,266,10,2011
19019,SAP,1.61,1.39,116,11,2011
19020,SAP,0.05,2.6,2,12,2011
19021,SAP,1.41,2.76,51,1,2012
19022,SAP,0.92,2.44,38,2,2012
19023,SAP,3.0,2.04,147,3,2012
19024,SAP,2.05,1.22,168,4,2012
19025,SAP,0.12,0.3,40,5,2012
19026,SAP,0.25,0.09,278,6,2012
19027,SAP,0.0,0.04,0,7,2012
19028,SAP,0.04,0.06,67,8,2012
19029,SAP,0.2,0.56,36,10,2012
19030,SAP,3.09,1.39,222,11,2012
19031,SAP,3.79,2.6,146,12,2012
19032,SAP,0.95,2.76,34,1,2013
19033,SAP,0.6,2.44,25,2,2013
19034,SAP,0.72,2.04,35,3,2013
19035,SAP,0.36,1.22,30,4,2013
19036,SAP,0.0,0.3,0,5,2013
19037,SAP,0.0,0.09,0,6,2013
19038,SAP,0.0,0.04,0,7,2013
19039,SAP,0.07,0.06,117,8,2013
19040,SAP,0.14,0.18,78,9,2013
19041,SAP,0.23,0.56,41,10,2013
19042,SAP,0.49,1.39,35,11,2013
19043,SAP,0.32,2.6,12,12,2013
19044,SAP,0.12,2.76,4,1,2014
19045,SAP,4.11,2.44,168,2,2014
19046,SAP,2.06,2.04,101,3,2014
19047,SAP,0.92,1.22,75,4,2014
19048,SAP,0.01,0.3,3,5,2014
19049,SAP,0.0,0.09,0,6,2014
19050,SAP,0.02,0.04,50,7,2014
19051,SAP,0.0,0.06,0,8,2014
19052,SAP,0.15,0.18,83,9,2014
19053,SAP,0.66,0.56,118,10,2014
19054,SAP,2.33,1.39,168,11,2014
19055,SAP,7.45,2.6,287,12,2014
19056,SAP,0.0,2.76,0,1,2015
19057,SAP,1.01,2.44,41,2,2015
19058,SAP,0.42,2.04,21,3,2015
19059,SAP,0.05,0.56,9,10,2019
19060,SAP,1.18,1.39,85,11,2019
19061,SAP,5.22,2.6,201,12,2019
19062,SAP,1.13,2.76,41,1,2020
19063,SAP,0.02,2.44,1,2,2020
19064,SAP,3.37,2.04,165,3,2020
19065,SAP,1.47,1.22,120,4,2020
19066,SAP,0.28,0.3,93,5,2020
19067,SAP,0.0,0.09,0,6,2020
19068,SAP,0.0,0.04,0,7,2020
19069,SAP,0.01,0.06,17,8,2020
19070,SAP,0.0,0.18,0,9,2020
19071,SAP,0.0,0.56,0,10,2020
19072,SAP,0.49,1.39,35,11,2020
19073,SAP,0.85,2.6,33,12,2020
19074,SAP,4.32,2.76,157,1,2021
19075,SAP,0.58,2.44,24,2,2021
19076,SAP,1.37,2.04,67,3,2021
19077,SAP,0.05,1.22,4,4,2021
19078,SAP,0.03,0.3,10,5,2021
19079,SAP,0.0,0.09,0,6,2021
19080,SAP,0.0,0.04,0,7,2021
19081,SAP,0.0,0.06,0,8,2021
19082,SAP,0.0,0.18,0,9,2021
19083,SAP,1.62,0.6,270,10,2021
19084,SAP,0.57,1.52,38,11,2021
19085,SAP,3.92,2.7,145,12,2021
19086,SAP,0.0,3.05,0,1,2022
19087,SAP,0.07,3.03,2,2,2022
19088,SAP,0.69,2.32,30,3,2022
19089,SAP,0.44,1.09,40,4,2022
19090,SAP,0.0,0.5,0,5,2022
19091,SAP,0.0,0.08,0,6,2022
19092,SAP,0.0,0.01,0,7,2022
19093,SAP,0.0,0.06,0,8,2022
19094,SAP,0.07,0.06,117,9,2022
19095,SAP,0.01,0.6,2,10,2022
19096,SAP,1.45,1.52,95,11,2022
19097,SAP,4.81,2.7,178,12,2022
19098,SAP,4.27,3.05,140,1,2023
19099,SAP,1.62,3.03,53,2,2023
19100,SAP,3.65,2.32,157,3,2023
19101,SAP,0.03,1.09,3,4,2023
19102,SAP,0.15,0.5,30,5,2023
19103,SAP,0.07,0.08,88,6,2023
19104,SAP,0.0,0.06,0,8,2023
19105,SBN,0.68,0.87,78,10,2006
19106,SBN,0.03,0.87,3,10,2007
19107,SBN,0.0,2.88,0,12,2008
19108,SBN,0.4,2.68,15,1,2009
19109,SBN,2.13,2.74,78,2,2009
19110,SBN,0.7,1.97,36,3,2009
19111,SBN,0.36,1.3,28,4,2009
19112,SBN,0.2,0.77,26,5,2009
19113,SBN,1.73,0.43,402,6,2009
19114,SBN,0.31,0.64,48,7,2009
19115,SBN,0.16,0.59,27,8,2009
19116,SBN,3.19,0.87,367,10,2009
19117,SBN,1.77,1.35,131,11,2009
19118,SBN,2.05,2.88,71,12,2009
19119,SBN,2.09,2.68,78,1,2010
19120,SBN,1.4,2.74,51,2,2010
19121,SBN,1.42,1.3,109,4,2010
19122,SBN,0.0,0.55,0,9,2010
19123,SBN,1.87,0.87,215,10,2010
19124,SBN,1.5,1.35,111,11,2010
19125,SBN,7.16,2.88,249,12,2010
19126,SBN,0.04,2.68,1,1,2011
19127,SBN,1.74,2.74,64,2,2011
19128,SBN,3.6,1.97,183,3,2011
19129,SBN,0.48,1.3,37,4,2011
19130,SBN,0.11,0.77,14,5,2011
19131,SBN,0.22,0.43,51,6,2011
19132,SBN,0.31,0.64,48,7,2011
19133,SBN,0.0,0.59,0,8,2011
19134,SBN,1.28,0.87,147,10,2011
19135,SBN,1.38,1.35,102,11,2011
19136,SBN,0.0,2.88,0,12,2011
19137,SBN,2.09,2.68,78,1,2012
19138,SBN,0.56,2.74,20,2,2012
19139,SBN,1.24,1.97,63,3,2012
19140,SBN,0.75,1.3,58,4,2012
19141,SBN,0.04,0.77,5,5,2012
19142,SBN,0.04,0.43,9,6,2012
19143,SBN,1.34,0.64,209,7,2012
19144,SBN,1.96,0.59,332,8,2012
19145,SBN,0.68,0.87,78,10,2012
19146,SBN,1.0,1.35,74,11,2012
19147,SBN,2.3,2.88,80,12,2012
19148,SBN,0.6,2.68,22,1,2013
19149,SBN,0.24,2.74,9,2,2013
19150,SBN,0.28,1.97,14,3,2013
19151,SBN,0.24,1.3,18,4,2013
19152,SBN,0.44,0.77,57,5,2013
19153,SBN,0.04,0.43,9,6,2013
19154,SBN,2.04,0.64,319,7,2013
19155,SBN,0.76,0.59,129,8,2013
19156,SBN,0.12,0.55,22,9,2013
19157,SBN,1.04,0.87,120,10,2013
19158,SBN,1.68,1.35,124,11,2013
19159,SBN,0.56,2.88,19,12,2013
19160,SBN,1.0,2.68,37,1,2014
